2021-12-08 20:47:43,582+0100 INFO  mkfntmap - Parsing config file C:\_Vim\.vim\MiKTeX\texmfs\install\miktex/config\updmap.cfg...
2021-12-08 20:47:43,803+0100 INFO  mkfntmap - Writing C:\_Vim\.vim\MiKTeX\texmfs/data\fonts\map\dvipdfmx\kanjix.map...
2021-12-08 20:47:43,805+0100 INFO  mkfntmap - Writing C:\_Vim\.vim\MiKTeX\texmfs/data\fonts\map\dvips\builtin35.map...
2021-12-08 20:47:43,808+0100 INFO  mkfntmap - Writing C:\_Vim\.vim\MiKTeX\texmfs/data\fonts\map\dvips\download35.map...
2021-12-08 20:47:43,811+0100 INFO  mkfntmap - Writing C:\_Vim\.vim\MiKTeX\texmfs/data\fonts\map\dvips\ps2pk.map...
2021-12-08 20:47:43,822+0100 INFO  mkfntmap - Writing C:\_Vim\.vim\MiKTeX\texmfs/data\fonts\map\dvips\psfonts_pk.map...
2021-12-08 20:47:43,832+0100 INFO  mkfntmap - Writing C:\_Vim\.vim\MiKTeX\texmfs/data\fonts\map\dvips\psfonts_t1.map...
2021-12-08 20:47:43,844+0100 INFO  mkfntmap - Writing C:\_Vim\.vim\MiKTeX\texmfs/data\fonts\map\pdftex\pdftex_dl14.map...
2021-12-08 20:47:43,858+0100 INFO  mkfntmap - Writing C:\_Vim\.vim\MiKTeX\texmfs/data\fonts\map\pdftex\pdftex_ndl14.map...
2021-12-08 20:47:43,869+0100 INFO  mkfntmap - Copying C:\_Vim\.vim\MiKTeX\texmfs/data\fonts\map\dvips\psfonts_t1.map
2021-12-08 20:47:43,869+0100 INFO  mkfntmap -      to C:\_Vim\.vim\MiKTeX\texmfs/data\fonts\map\dvips\psfonts.map...
2021-12-08 20:47:43,872+0100 INFO  mkfntmap - Copying C:\_Vim\.vim\MiKTeX\texmfs/data\fonts\map\pdftex\pdftex_dl14.map
2021-12-08 20:47:43,872+0100 INFO  mkfntmap -      to C:\_Vim\.vim\MiKTeX\texmfs/data\fonts\map\pdftex\pdftex.map...
2021-12-08 20:47:43,886+0100 INFO  mkfntmap - running: miktex-fc-cache --miktex-disable-maintenance --miktex-disable-diagnose
2021-12-08 20:47:43,886+0100 INFO  mkfntmap.core - start process: miktex-fc-cache --miktex-disable-maintenance --miktex-disable-diagnose
2021-12-08 20:47:44,593+0100 INFO  mkfntmap - this process (9808) finishes with exit code 0
2021-12-08 20:47:44,594+0100 WARN  mkfntmap.core - still open: C:\_Vim\.vim\MiKTeX\texmfs/config\fontconfig\config\fonts.conf
2021-12-08 20:47:44,594+0100 WARN  mkfntmap.core - still open: C:\_Vim\.vim\MiKTeX\texmfs\install\fontconfig/config\fonts.conf.in
2021-12-08 20:48:28,098+0100 INFO  mkfntmap - this process (16008) started by 'initexmf' with command line: mkfntmap --miktex-disable-maintenance --miktex-disable-diagnose
2021-12-08 20:48:28,099+0100 INFO  mkfntmap - Parsing config file C:\_Vim\.vim\MiKTeX\texmfs\install\miktex/config\updmap.cfg...
2021-12-08 20:48:28,325+0100 INFO  mkfntmap - Writing C:\_Vim\.vim\MiKTeX\texmfs/data\fonts\map\dvipdfmx\kanjix.map...
2021-12-08 20:48:28,326+0100 INFO  mkfntmap - Writing C:\_Vim\.vim\MiKTeX\texmfs/data\fonts\map\dvips\builtin35.map...
2021-12-08 20:48:28,330+0100 INFO  mkfntmap - Writing C:\_Vim\.vim\MiKTeX\texmfs/data\fonts\map\dvips\download35.map...
2021-12-08 20:48:28,334+0100 INFO  mkfntmap - Writing C:\_Vim\.vim\MiKTeX\texmfs/data\fonts\map\dvips\ps2pk.map...
2021-12-08 20:48:28,346+0100 INFO  mkfntmap - Writing C:\_Vim\.vim\MiKTeX\texmfs/data\fonts\map\dvips\psfonts_pk.map...
2021-12-08 20:48:28,357+0100 INFO  mkfntmap - Writing C:\_Vim\.vim\MiKTeX\texmfs/data\fonts\map\dvips\psfonts_t1.map...
2021-12-08 20:48:28,371+0100 INFO  mkfntmap - Writing C:\_Vim\.vim\MiKTeX\texmfs/data\fonts\map\pdftex\pdftex_dl14.map...
2021-12-08 20:48:28,391+0100 INFO  mkfntmap - Writing C:\_Vim\.vim\MiKTeX\texmfs/data\fonts\map\pdftex\pdftex_ndl14.map...
2021-12-08 20:48:28,409+0100 INFO  mkfntmap - Copying C:\_Vim\.vim\MiKTeX\texmfs/data\fonts\map\dvips\psfonts_t1.map
2021-12-08 20:48:28,410+0100 INFO  mkfntmap -      to C:\_Vim\.vim\MiKTeX\texmfs/data\fonts\map\dvips\psfonts.map...
2021-12-08 20:48:28,414+0100 INFO  mkfntmap - Copying C:\_Vim\.vim\MiKTeX\texmfs/data\fonts\map\pdftex\pdftex_dl14.map
2021-12-08 20:48:28,414+0100 INFO  mkfntmap -      to C:\_Vim\.vim\MiKTeX\texmfs/data\fonts\map\pdftex\pdftex.map...
2021-12-08 20:48:28,435+0100 INFO  mkfntmap - running: miktex-fc-cache --miktex-disable-maintenance --miktex-disable-diagnose
2021-12-08 20:48:28,436+0100 INFO  mkfntmap.core - start process: miktex-fc-cache --miktex-disable-maintenance --miktex-disable-diagnose
2021-12-08 20:48:29,112+0100 INFO  mkfntmap - this process (16008) finishes with exit code 0
2021-12-08 20:48:29,113+0100 WARN  mkfntmap.core - still open: C:\_Vim\.vim\MiKTeX\texmfs\install\fontconfig/config\fonts.conf.in
2021-12-08 20:48:29,113+0100 WARN  mkfntmap.core - still open: C:\_Vim\.vim\MiKTeX\texmfs/config\fontconfig\config\fonts.conf
2021-12-08 20:54:04,190+0100 INFO  mkfntmap - this process (10228) started by 'initexmf' with command line: mkfntmap --miktex-disable-maintenance --miktex-disable-diagnose
2021-12-08 20:54:04,192+0100 INFO  mkfntmap - Parsing config file C:\_Vim\.vim\MiKTeX\texmfs\install\miktex/config\updmap.cfg...
2021-12-08 20:54:04,370+0100 INFO  mkfntmap - Writing C:\_Vim\.vim\MiKTeX\texmfs/data\fonts\map\dvipdfmx\kanjix.map...
2021-12-08 20:54:04,371+0100 INFO  mkfntmap - Writing C:\_Vim\.vim\MiKTeX\texmfs/data\fonts\map\dvips\builtin35.map...
2021-12-08 20:54:04,373+0100 INFO  mkfntmap - Writing C:\_Vim\.vim\MiKTeX\texmfs/data\fonts\map\dvips\download35.map...
2021-12-08 20:54:04,377+0100 INFO  mkfntmap - Writing C:\_Vim\.vim\MiKTeX\texmfs/data\fonts\map\dvips\ps2pk.map...
2021-12-08 20:54:04,389+0100 INFO  mkfntmap - Writing C:\_Vim\.vim\MiKTeX\texmfs/data\fonts\map\dvips\psfonts_pk.map...
